CNTSTUID,gender,female,grade,computer,software,internet,desk,own.room,quiet.study,lit,poetry,art,book.sch,tech.book,dict,art.book,ST011Q05TA,ST071Q02NA,ST071Q01NA,ST123Q02NA,ST082Q01NA,ST119Q01NA,ST119Q05NA,ANXTEST,COOPERATE,BELONG,EMOSUPS,WEALTH,PARED,TMINS,ESCS,TEACHSUP,TDTEACH,IBTEACH,SCIEEFF,math,reading,science
79206804,Male,0,Grade 10,0,0,0,1,0,1,1,1,0,1,0,1,0,No,4,3,Strongly agree,Disagree,Strongly agree,Strongly agree,0.0157,-0.7072,0.5901,1.0991,-2.3306,4,1600,-3.2326,0.9133,0.7979,0.7629,0.1462,412.9821,492.8548,438.7094
79205375,Male,0,Grade 10,0,0,0,1,0,1,1,1,0,1,0,1,1,No,13,8,Strongly agree,Agree,Strongly agree,Strongly agree,-0.8371,-0.9705,0.6642,0.5658,-2.3522,12,1600,-1.5791,-0.4496,0.0532,-0.6101,0.7298,460.4637,459.5337,455.7361
79206125,Male,0,Grade 10,1,0,1,1,1,1,0,1,1,1,1,1,1,No,17,7,Strongly agree,Strongly agree,Strongly agree,Strongly agree,0.5209,-0.2882,-0.4725,1.0991,-0.8649,14,1440,-0.4849,0.0966,0.4505,-0.0682,0.5483,459.0557,487.7921,497.0645
79201314,Male,0,Grade 10,0,NA,0,1,0,1,0,0,0,1,0,1,0,NA,3,3,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,0.5209,-0.2882,-0.604,1.0991,-2.7721,4,480,-3.0688,-1.4644,-0.1503,-0.7134,0.3155,365.2283,399.7821,394.9748
79204088,Female,1,Grade 11,NA,NA,NA,1,1,1,1,1,NA,1,NA,1,NA,NA,5,12,Strongly agree,Strongly disagree,Disagree,Disagree,-1.1148,0.5759,-0.1765,-0.1676,-0.9874,4,1600,-2.2552,-0.3068,-0.378,-0.6433,0.1159,432.3363,483.0801,484.0268
79206263,Female,1,Grade 11,1,0,1,1,1,1,1,1,0,1,1,1,0,No,0,0,Strongly agree,Agree,Strongly agree,Agree,-0.4305,-0.6455,0.3549,0.1711,-0.9408,12,1600,-0.1188,NA,NA,NA,-0.5787,469.2976,495.6202,506.5942
79203783,Male,0,Grade 11,1,1,1,1,0,1,1,1,1,1,0,1,0,Yes,1,2,Strongly agree,Strongly agree,Strongly agree,Strongly agree,1.0461,0.4252,0.1855,0.2493,-1.1792,16,1600,0.6196,NA,NA,NA,-0.0346,489.9348,485.7752,465.1654
79202120,Female,1,Grade 9,1,1,1,1,1,1,1,1,0,1,1,1,1,Yes,6,6,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,0.5209,-0.9705,-0.9351,0.1018,-0.9222,16,1350,0.1831,1.4475,0.2564,1.6151,0.3155,378.8144,422.2159,370.7447
79201268,Female,1,Grade 9,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,6,8,Agree,Agree,Strongly agree,Agree,0.4649,0.5759,-1.4975,-1.6136,-0.4043,16,1680,0.9933,-1.0718,-0.6102,0.3853,3.2775,475.7126,430.898,489.6864
79202289,Female,1,Grade 9,1,1,1,1,0,1,1,1,0,1,1,1,1,Yes,6,5,Agree,Strongly agree,Strongly agree,Strongly agree,0.1216,-0.6455,-1.5221,0.1004,-0.3524,12,1600,0.0493,1.4475,0.12,0.8265,1.2268,457.5577,438.2683,438.1857
79201315,Male,0,Grade 9,1,1,1,1,1,1,0,1,0,1,1,1,0,Yes,3,3,Agree,Disagree,Agree,Agree,-0.6871,-0.2882,-1.1467,-0.889,-1.0496,8,1280,-1.5369,-1.0718,0.4505,-0.242,-1.0524,329.9297,260.2146,333.4144
79206941,Male,0,Grade 9,1,1,0,1,1,1,1,0,0,1,0,1,0,Yes,6,2,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,0.4517,-1.8522,-2.3396,1.0991,-1.0698,4,1800,-1.7242,-0.3094,-0.2198,0.6674,-0.5332,406.2868,374.9017,383.2116
79201063,Male,0,Grade 9,1,1,1,1,1,1,1,1,0,1,1,1,1,Yes,4,6,Strongly agree,Disagree,Strongly agree,Strongly agree,-0.567,-0.9705,0.0422,0.1018,-0.7595,8,1305,-0.713,NA,NA,NA,-0.4034,466.1773,386.7531,419.686
79206973,Male,0,Grade 9,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,5,5,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,-0.9464,0.5759,-0.7346,-2.658,-0.5701,14,900,-0.5713,NA,NA,0.3656,NA,415.3238,351.0545,374.3935
79203050,Female,1,Grade 10,1,0,1,1,1,1,0,0,0,1,0,1,0,No,4,2,Agree,Agree,Strongly agree,Strongly agree,0.6538,0.8242,-0.3381,-0.3306,-1.4994,12,1400,-1.2214,0.2545,-0.2213,0.8236,-0.3834,445.5106,482.0472,467.8855
79201033,Female,1,Grade 10,0,0,0,1,0,1,1,0,0,1,0,1,0,No,3,2,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,-0.3258,0.9455,0.6051,-0.2495,-2.1496,8,1600,-1.873,1.4475,0.0532,-0.0765,0.5151,479.4342,499.1713,483.1747
79205386,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,10,6,Strongly agree,Agree,Agree,Agree,-0.6871,-0.2882,-0.7346,1.0991,-0.7644,16,NA,-0.2054,1.4475,-0.1223,0.9452,-0.2217,366.2659,379.9561,400.2773
79200062,Female,1,Grade 10,1,0,0,0,0,0,0,0,0,1,1,1,0,No,22,11,Agree,Disagree,Strongly agree,Strongly agree,0.5209,0.8242,-1.2607,-0.889,-1.7028,8,2000,-1.2262,1.4475,-1.315,0.0031,-1.0524,390.3149,372.5738,402.185
79204568,Female,1,Grade 10,1,0,1,1,0,1,1,1,0,1,0,1,0,No,NA,NA,Strongly agree,Disagree,Strongly agree,Strongly agree,0.5209,-0.9705,-0.3381,0.5658,-1.8716,4,1600,-2.8447,-0.1164,0.3221,-0.8166,-0.7435,416.2785,467.5693,441.6502
79200112,Female,1,Grade 10,1,0,0,1,1,1,0,0,0,1,0,1,0,No,NA,2,Disagree,Agree,Strongly agree,Strongly agree,1.0461,-1.198,-0.8828,-1.9546,-1.7965,4,1440,-2.4633,NA,NA,NA,-0.595,365.7291,407.1735,419.3946
79200925,Female,1,Grade 10,1,0,0,1,1,1,0,1,0,1,0,1,0,No,12,9,Strongly agree,Agree,Strongly agree,Strongly agree,0.2594,0.9675,-2.0874,-0.0964,-1.7965,8,600,-1.7317,0.4124,-0.5262,0.6079,-1.6388,386.2187,400.2446,427.5133
79206471,Female,1,Grade 10,1,0,1,0,1,1,0,1,0,0,0,1,0,No,0,2,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,2.5493,0.4252,-1.0098,-0.2495,-0.9201,12,1600,-1.2614,-0.1164,-0.6102,0.5504,0.3155,395.6858,411.5304,345.9139
79203838,Female,1,Grade 10,1,0,1,1,1,1,1,1,0,1,1,1,1,No,1,2,Agree,Agree,Agree,Agree,0.5209,-0.2882,-0.983,-0.889,-1.9641,12,1800,-1.2678,-0.3635,-0.6102,-0.6249,0.3155,421.3213,486.3112,471.5116
79201972,Female,1,Grade 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.2502,377.8933,372.2465
79203205,Female,1,Grade 10,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,14,12,Strongly agree,Disagree,Strongly agree,Agree,0.5209,-0.9705,0.1985,0.1711,-0.8836,8,1600,-1.6658,NA,NA,NA,0.3155,349.097,329.7095,364.2738
79203728,Female,1,Grade 10,1,0,1,1,1,1,0,0,0,1,0,1,0,No,4,2,Strongly agree,Agree,Agree,Agree,-0.0345,-0.9705,-0.6079,0.5658,-1.5456,8,1600,-1.3091,-0.2618,-0.6102,0.8834,0.3155,357.1008,392.061,363.4553
79201101,Female,1,Grade 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.5267,380.9682,361.5031
79200532,Female,1,Grade 10,1,1,0,1,1,1,0,1,1,1,0,1,0,Yes,9,10,Strongly agree,Agree,Strongly agree,Strongly agree,0.2594,-0.9705,1.5611,0.2493,-2.1863,8,1200,-2.1384,1.4475,0.4505,NA,1.236,371.2094,389.3356,382.62
79204724,Male,0,Grade 10,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,Agree,Strongly agree,Strongly agree,Agree,0.3964,-0.3352,-0.7244,-0.889,-0.8178,4,1600,-1.3425,NA,NA,NA,0.1773,405.3913,355.1557,394.3419
79202305,Male,0,Grade 10,0,0,0,1,1,1,0,0,0,0,0,1,0,No,NA,NA,Agree,Disagree,Agree,Agree,0.5209,-0.2882,-1.2158,-0.889,-1.8779,8,NA,-2.2768,NA,NA,NA,NA,403.2087,370.8568,395.0356
79202861,Male,0,Grade 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.8529,351.0741,368.6906
79204281,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,0,1,1,Yes,NA,NA,Agree,Agree,Agree,NA,0.206,-1.198,-0.8402,-0.889,-0.7613,8,1600,-1.401,-1.2399,NA,-3.3405,0.3155,454.6368,364.0371,398.4146
79206932,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,6,4,Strongly agree,Agree,Strongly disagree,NA,-2.505,-0.2882,-1.1209,0.5658,-0.4993,8,1080,-0.8719,NA,NA,NA,-0.4145,399.6615,350.3241,399.9868
79200637,Male,0,Grade 10,0,0,0,0,0,1,0,0,0,0,0,1,0,No,4,3,Disagree,Agree,Agree,Agree,-0.6871,-0.9124,-0.9494,-1.7184,-4.7851,4,320,-3.3756,-1.0718,-0.6102,-0.121,-1.0524,334.4533,334.201,316.6174
79202022,Male,0,Grade 10,1,1,1,1,1,0,1,1,0,1,1,1,0,Yes,1,0,Agree,Strongly disagree,Agree,Agree,-0.6871,-0.7876,-1.0362,-1.3869,-1.0507,16,735,0.5237,-1.0718,-0.8671,-1.3674,0.3155,452.7667,373.766,430.0914
79204773,Male,0,Grade 10,1,1,0,1,1,1,1,1,0,1,0,1,0,Yes,6,3,Strongly agree,Agree,Strongly agree,Agree,-0.308,-0.2882,-0.0621,-0.2495,-2.1569,4,1200,-2.6152,0.8213,0.2564,-0.121,0.341,398.576,422.7989,386.3843
79206847,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,6,2,Agree,Disagree,Agree,Strongly disagree,0.5209,-1.4719,-0.5626,-1.2602,-1.6563,4,1600,-2.0494,-0.913,0.4505,0.7141,0.3155,395.8016,356.0033,442.6372
79206968,Male,0,Grade 10,1,1,1,1,1,1,0,0,0,1,1,1,1,Yes,NA,NA,Agree,Disagree,Strongly agree,Strongly agree,0.0274,0.9675,-0.1314,-1.5266,-0.6353,8,1840,-1.3065,-1.4098,-0.6102,-0.5672,0.5008,469.6052,430.1556,432.2813
79200388,Male,0,Grade 10,0,0,0,1,0,1,0,0,0,0,0,1,0,No,6,8,Strongly disagree,Disagree,Strongly agree,Disagree,-0.308,-0.2882,-1.0536,-2.1521,-3.2549,3,1600,-3.3088,-1.0038,-1.4154,-1.4303,0.3155,408.4236,424.3633,389.8725
79205679,Male,0,Grade 10,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,3,Agree,Agree,Strongly agree,Agree,-0.2039,-0.4374,-0.5174,-0.889,-0.9645,14,1160,-0.6643,-0.4496,0.2564,0.3243,0.0939,371.5187,372.5232,374.9615
79201465,Female,1,Grade 11,1,1,1,1,1,1,0,0,0,0,0,1,0,Yes,5,NA,Agree,Agree,Strongly agree,Strongly agree,1.9474,-0.2882,-0.6334,-0.889,-2.3086,8,NA,-1.4031,NA,NA,NA,-3.7565,439.0783,437.3144,458.9173
79204160,Female,1,Grade 11,0,0,0,0,0,0,0,1,0,1,1,0,0,No,8,5,Agree,Agree,Agree,Agree,-0.0345,-0.9705,-1.2158,-0.889,-2.319,8,1600,-2.3254,NA,NA,NA,-1.0426,385.4214,417.1412,392.218
79200313,Male,0,Grade 11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.4045,399.9992,406.2964
79205372,Female,1,Grade 9,1,0,0,1,1,1,0,0,0,1,1,1,1,No,6,9,Strongly agree,Strongly disagree,Strongly agree,Disagree,1.8135,-0.2882,0.514,1.0991,-1.7564,8,1600,-2.25,-1.4644,0.0674,-2.4245,0.381,396.7023,413.1723,416.1613
79201156,Male,0,Grade 9,1,1,1,1,1,1,0,0,0,1,1,1,1,Yes,6,6,Strongly agree,Agree,Strongly agree,Strongly agree,1.2957,-0.1051,0.5676,0.5658,-0.0936,12,1600,-0.6858,1.4475,0.7194,1.8272,0.5445,480.7124,448.8631,484.0062
79206584,Male,0,Grade 9,1,0,1,0,0,1,0,0,0,1,0,1,0,No,6,5,Agree,Agree,Agree,Agree,0.0752,-1.9912,-0.4536,-2.0798,-1.3534,14,1560,-1.4089,1.4475,2.0781,0.1782,-0.5535,489.26,406.7717,457.1694
79204476,Male,0,Grade 9,1,0,1,1,1,1,1,0,0,1,1,1,1,No,4,1,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,-0.3727,2.2879,0.9357,0.5658,-0.8462,16,1600,0.3075,0.466,0.2645,0.4312,3.2775,472.2749,435.3237,442.1264
79205198,Female,1,Grade 10,1,0,1,1,1,1,0,1,0,1,1,1,0,No,5,1,Strongly agree,Disagree,Agree,Agree,0.5209,-0.2882,-0.3381,0.5658,-1.588,12,1600,-1.2733,1.4475,0.8634,0.746,1.8814,455.2766,437.2622,502.4179
79200382,Female,1,Grade 10,1,0,1,1,1,1,1,1,1,1,0,1,1,No,6,7,Agree,Disagree,Strongly agree,Strongly agree,2.5493,-0.6982,-0.3259,0.1004,-1.1854,8,1600,-1.2388,0.0966,0.0615,-0.1804,0.9572,573.5547,515.7972,556.0382
79203245,Female,1,Grade 10,1,0,0,0,1,1,0,0,0,1,0,1,0,No,0,0,Agree,Agree,Strongly agree,Agree,-1.3843,0.8242,-0.5064,-0.2511,-1.9574,12,1600,-1.6221,0.3574,0.0615,-0.0513,-0.8704,544.3414,562.1417,546.654
79206991,Female,1,Grade 10,1,0,1,1,1,1,1,1,1,1,1,1,1,No,4,7,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,0.3813,0.3177,0.3968,1.0991,0.874,16,1600,1.0992,-1.2886,-0.3501,0.2025,0.5266,494.4969,533.0897,518.0506
79206577,Female,1,Grade 10,0,0,0,1,1,1,1,1,0,1,0,1,0,No,14,15,Strongly agree,Disagree,Strongly agree,Strongly agree,-0.5306,0.9455,2.5915,1.0991,-2.4497,4,1600,-3.0716,0.7896,0.0615,0.4477,3.2775,553.2343,523.9789,585.672
79201434,Female,1,Grade 10,0,0,0,1,1,1,1,1,1,1,0,1,1,No,6,7,Strongly agree,Disagree,Strongly agree,Strongly agree,0.5209,-0.9705,0.2947,1.0991,-1.9012,12,1600,-0.639,0.6375,-0.2213,0.3324,0.339,434.1496,432.5383,463.8566
79204445,Female,1,Grade 10,1,0,0,1,1,1,0,0,1,1,0,1,1,No,3,3,Strongly agree,Disagree,Strongly agree,Strongly agree,0.2092,0.9675,-0.651,-0.4895,-2.1076,12,1600,-1.7305,-0.4082,-0.0057,0.1573,1.4869,452.1835,449.1046,493.9632
79206953,Female,1,Grade 10,1,0,1,1,0,0,1,1,0,1,0,1,0,No,14,3,Strongly agree,Disagree,Strongly agree,Agree,2.5493,0.4252,-0.6837,1.0991,-1.416,12,1600,-1.0713,-0.848,0.0532,-0.4238,0.3155,490.4111,494.2606,531.2407
79205746,Female,1,Grade 10,0,0,0,1,1,1,1,1,1,1,0,1,1,No,7,4,Strongly agree,Strongly agree,Strongly agree,Strongly agree,2.5493,-0.2882,2.5915,1.0991,-1.2588,12,1600,-0.347,1.4475,1.1203,0.503,3.2775,471.765,444.821,470.9005
79205782,Female,1,Grade 10,1,0,0,1,1,1,1,1,0,0,0,1,0,No,15,15,Strongly disagree,Disagree,Strongly agree,Strongly agree,1.3578,-0.2882,0.0248,-2.3348,-2.1093,8,1400,-1.6388,1.4475,0.1177,1.0494,0.1361,415.8593,456.329,458.4048
79204435,Female,1,Grade 10,1,1,1,1,0,1,1,1,0,1,1,1,1,Yes,5,1,Strongly agree,Disagree,Strongly agree,Strongly agree,-0.552,-1.7176,-0.7817,-1.3858,-1.3708,12,1600,-1.1164,-0.6114,0.0532,0.1044,0.309,495.8655,449.575,498.5674
79201014,Female,1,Grade 10,1,0,1,1,1,1,0,1,1,1,0,1,0,No,3,6,Strongly agree,Strongly disagree,Strongly agree,Agree,0.9908,-0.9705,0.2418,1.0991,-1.4058,14,1600,-0.8411,0.3028,0.314,0.0936,-0.4191,436.784,471.8411,508.719
79205127,Female,1,Grade 10,1,0,1,1,1,1,0,0,0,1,0,1,0,No,6,6,Strongly agree,Strongly agree,Strongly agree,Agree,0.6654,-0.5121,-0.5242,1.0991,-1.3268,8,1600,-1.6291,-0.2618,0.2483,-0.2264,-0.0496,456.5954,513.5859,490.9022
79202236,Female,1,Grade 10,1,0,1,1,1,1,0,1,0,1,0,1,1,No,7,5,Strongly agree,Strongly agree,Agree,Agree,-0.2039,-0.9124,0.5901,1.0991,-1.6239,4,1600,-2.7136,0.2044,-0.0718,-0.0944,0.5066,429.0004,431.5468,473.4124
79206490,Female,1,Grade 10,0,0,0,1,1,1,0,0,0,1,0,1,1,No,11,8,Strongly agree,Strongly agree,Strongly agree,Agree,1.2918,-0.2882,-0.7577,0.1711,-1.9162,12,1600,-1.4351,0.0487,0.4587,-0.0529,1.5468,547.2584,550.118,586.2789
79201273,Female,1,Grade 10,1,0,0,1,1,1,0,0,0,1,0,1,0,No,6,5,Disagree,Disagree,Agree,Agree,1.8135,-0.7876,-0.4725,-1.7569,-1.7521,8,1640,-2.2037,-0.7115,-0.6102,-0.0787,0.7645,476.2076,412.2291,450.9685
79206561,Female,1,Grade 10,1,0,1,1,1,1,0,0,0,1,0,1,0,No,5,5,Agree,Disagree,Agree,Agree,-0.3661,0.4252,-0.3381,-0.4263,-0.8458,14,1600,-0.4873,-0.2236,-0.8671,0.4173,0.7292,461.6778,472.8192,466.4113
79205995,Female,1,Grade 10,1,0,0,1,0,0,0,0,0,1,0,0,0,No,1,7,Strongly agree,Disagree,Strongly agree,Strongly agree,1.8135,-0.5121,-1.0536,-0.0964,-2.694,8,1600,-2.649,-0.6536,-0.2928,-0.262,0.3155,500.5585,506.7831,539.726
79204909,Male,0,Grade 10,1,0,1,1,1,1,0,0,0,1,1,1,0,No,5,5,Strongly agree,Disagree,Strongly agree,Agree,-0.5306,-0.2882,-0.0621,-0.2495,-1.2747,14,1600,-1.0684,0.141,0.2564,-0.0258,0.7392,484.4874,467.4154,477.6452
79202513,Male,0,Grade 10,1,0,1,1,1,1,0,1,1,1,1,1,1,No,6,7,Agree,Strongly disagree,Strongly agree,Agree,-0.308,1.0425,-0.8926,0.3821,-1.7481,12,1600,-1.2141,0.4124,1.1091,0.8061,-0.3887,512.4511,503.2612,540.8289
79205846,Male,0,Grade 10,1,0,1,1,1,1,0,0,0,1,1,1,1,No,7,5,Strongly agree,Agree,Strongly agree,Strongly agree,2.5493,-0.9705,0.42,0.4662,-0.3666,14,1600,0.4507,-2.1787,1.3233,-1.0435,0.3155,522.9363,427.7696,465.9983
79204947,Male,0,Grade 10,1,0,1,1,1,1,0,1,0,1,1,1,0,No,6,7,Strongly agree,Agree,Agree,Agree,0.206,-0.8088,-0.4725,-0.2495,-1.919,14,1600,-0.3634,0.141,0.0615,-0.0812,-0.5793,475.9478,455.918,503.3359
79204654,Male,0,Grade 10,0,0,1,1,1,1,0,1,0,1,0,1,1,No,5,7,Strongly agree,Agree,Strongly agree,Agree,0.5209,1.0425,0.0575,-0.2495,-0.2153,8,1600,-1.4059,0.3574,-0.4473,0.4715,0.7423,492.6816,485.3225,491.9177
79206020,Male,0,Grade 10,0,0,0,1,1,1,0,0,0,0,0,1,0,No,4,4,Disagree,Disagree,Strongly agree,Strongly agree,0.2092,-0.6455,-0.3381,-1.57,-2.2987,4,1600,-2.1703,0.0355,0.5819,0.2692,0.3155,482.4289,426.1963,492.3597
79200005,Male,0,Grade 10,0,0,1,1,1,1,0,0,0,1,0,1,0,No,6,6,Strongly agree,Agree,Strongly agree,Agree,0.5306,1.0425,-0.3381,-0.2495,-1.0311,12,1600,-0.7019,-0.1164,0.0532,0.2435,-0.4183,538.7278,496.0333,533.0766
79204749,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,4,6,Strongly agree,Strongly agree,Strongly disagree,Disagree,-0.8954,-0.618,0.1313,-0.1676,0.0336,3,1600,-1.7402,0.3758,0.3211,-0.8697,-0.257,531.6035,498.2241,567.6028
79206889,Male,0,Grade 10,1,0,0,1,1,1,1,1,1,1,1,1,1,No,6,6,Agree,Strongly disagree,Strongly agree,Strongly agree,-2.505,1.4116,1.0676,-0.889,-1.2741,14,1600,-0.0048,-0.6568,-0.8671,-0.121,-0.3848,470.4521,414.5063,449.7733
79205159,Male,0,Grade 10,0,1,1,1,1,1,0,0,0,1,1,1,1,Yes,3,3,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,-0.0836,1.1414,1.0676,1.0991,-1.6563,8,1600,-1.8918,0.2008,0.1828,1.4636,0.1334,493.3331,457.845,506.9815
79205080,Male,0,Grade 10,1,1,1,1,1,1,0,1,1,1,1,1,0,Yes,11,7,Strongly agree,Disagree,Strongly agree,Agree,0.5231,0.9455,0.0603,0.5658,-0.925,4,1600,-2.1458,0.3532,-0.6102,-0.6422,1.2377,439.9753,455.3232,480.1978
79202118,Male,0,Grade 10,1,1,1,1,1,1,0,1,0,1,1,1,0,Yes,6,7,Strongly agree,Strongly agree,Strongly agree,Strongly agree,-0.5818,0.7461,0.2669,0.2493,-1.2385,4,1600,-2.5424,0.7131,0.7194,1.2842,0.7619,431.3862,449.866,513.7419
79203896,Male,0,Grade 10,1,0,1,1,1,1,0,1,0,1,0,1,0,No,6,9,Strongly agree,Disagree,Agree,Strongly agree,-0.308,-0.2882,0.1985,-0.2495,-1.7481,8,1600,-1.9722,-0.2618,0.2564,0.6336,-0.5431,516.4801,482.4855,577.6245
79203701,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,0,0,Yes,6,7,Agree,Disagree,Agree,Agree,0.2594,-0.2882,-0.4725,-0.889,-0.7823,4,1600,-1.8954,1.4475,-1.4154,0.5261,0.489,404.5991,402.7429,427.7959
79201458,Male,0,Grade 10,1,1,1,1,0,0,0,1,0,0,0,1,0,Yes,6,2,Disagree,Disagree,Strongly agree,Strongly agree,2.5493,-1.3606,-0.9172,-1.828,-0.9632,8,1600,-2.1608,-1.9635,-1.0416,0.5222,-0.9222,438.8749,362.4596,432.9597
79204651,Female,1,Grade 9,0,0,0,1,0,1,0,0,0,1,0,1,0,No,5,3,Strongly disagree,Agree,Strongly disagree,Strongly disagree,-0.5306,1.3264,0.1985,-3.0789,-2.8803,12,1600,-1.8436,1.4475,-0.2188,0.3446,-0.0847,417.5884,413.8502,413.8493
79206185,Female,1,Grade 9,0,1,0,0,0,0,0,1,1,1,0,1,1,Yes,8,12,Agree,Disagree,Agree,Agree,0.2092,-0.2882,-0.9214,-0.889,-2.3569,12,2470,-1.7158,NA,NA,NA,-2.3771,237.087,254.4733,276.4184
79204478,Female,1,Grade 9,0,1,0,0,1,1,0,1,0,1,0,1,0,Yes,4,7,Strongly agree,Disagree,Strongly agree,Disagree,0.722,-0.9705,-1.2524,0.1018,-2.5084,8,NA,-2.6269,-0.0075,0.1272,1.1885,0.2802,356.9065,385.7572,348.2659
79202237,Female,1,Grade 9,1,0,1,1,0,1,0,1,0,1,0,1,0,No,6,7,Strongly agree,Agree,Agree,Agree,0.917,-0.7876,-0.2731,0.5658,-1.8132,4,1600,-2.9447,0.7896,1.0322,-0.9253,-1.2197,396.7058,386.2297,414.4166
79200555,Male,0,Grade 9,0,1,0,0,0,1,0,1,0,1,0,1,0,Yes,4,2,Strongly agree,Disagree,Strongly agree,Agree,-0.3231,2.2879,-0.7896,1.0991,-3.6636,4,NA,-3.1951,1.4475,0.4587,1.6014,1.9256,339.3129,322.0048,334.6518
79206662,Male,0,Grade 9,1,NA,0,1,1,1,0,0,0,1,1,1,0,NA,6,8,Strongly agree,Agree,Strongly agree,Strongly agree,-0.59,-0.2882,1.0269,0.4662,-1.6395,4,1480,-2.7845,1.4475,-0.6102,-0.121,-2.0686,290.4879,310.6883,277.7558
79201881,Male,0,Grade 9,1,0,0,1,1,1,0,1,0,0,0,1,0,No,6,5,Strongly agree,Agree,Agree,Agree,-0.2039,-0.9705,-0.5753,-0.1676,-2.8798,12,1680,-1.7549,NA,NA,NA,-0.4415,272.1231,316.9709,296.7716
79206112,Male,0,Grade 9,0,0,NA,0,0,0,1,0,0,0,0,1,0,No,16,16,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,-0.7659,-1.1994,-0.5539,-1.7952,-0.8611,16,2400,-1.0378,-0.0439,-0.0225,0.6845,0.7717,321.2231,365.1245,320.0869
79200665,Male,0,Grade 9,1,1,1,1,1,1,1,0,1,1,1,0,1,Yes,6,3,Disagree,Disagree,Disagree,Disagree,-2.505,-1.6454,-1.3038,-1.9546,-0.757,8,1600,-1.528,-2.437,-2.4476,NA,NA,299.0687,348.7055,307.3154
79204484,Female,1,Grade 10,0,0,0,1,0,0,0,1,1,1,0,1,0,No,22,7,Strongly agree,Strongly agree,Strongly agree,Agree,1.4098,0.0407,-0.5917,1.0991,-2.9428,16,1640,-0.7698,1.4475,-0.3597,0.186,2.2513,284.1207,328.023,311.8413
79200392,Female,1,Grade 10,0,1,0,1,0,1,0,1,0,0,0,1,0,Yes,8,9,Agree,Disagree,Agree,Agree,0.2594,0.9675,-0.2786,-0.889,-4.4937,3,720,-3.5981,-1.4098,-0.8671,-1.4944,-0.2322,351.9675,433.2019,389.2975
79204725,Female,1,Grade 10,0,0,0,0,0,0,0,0,0,0,0,0,0,No,9,5,Strongly agree,Strongly disagree,Strongly agree,Disagree,0.577,0.2835,2.5915,-1.1776,-4.7616,4,1400,-4.3133,-1.4799,-0.1583,-0.3859,-2.1034,333.1638,429.568,376.2018
79206653,Female,1,Grade 10,0,1,0,1,1,1,1,1,0,1,0,1,1,Yes,4,3,Strongly agree,Disagree,Strongly agree,Strongly agree,-0.1652,0.7461,2.5915,1.0991,-2.1173,8,1400,-2.0443,1.4475,-2.4476,3.1829,0.1899,364.7792,414.8496,372.8375
79206410,Female,1,Grade 10,1,1,0,1,1,1,1,1,1,1,1,1,1,Yes,0,6,Strongly agree,Agree,Strongly agree,Agree,0.7186,0.5759,-0.7378,0.3838,-1.0499,14,1400,-0.6033,0.4124,-0.5997,0.358,-0.7365,292.5222,346.9521,308.2559
79207012,Female,1,Grade 10,0,1,0,1,0,1,0,0,0,1,1,1,0,Yes,6,4,Strongly agree,Strongly agree,Strongly agree,Strongly agree,0.7754,1.0205,2.5915,0.0264,-1.7585,14,1680,-1.44,0.2078,0.395,-0.0633,1.8369,372.6022,380.6962,359.5897
