gender,grade,computer,internet,desk,own.room,quiet.study,book.sch,tech.book,art.book,reading
Male,Grade 10,0,0,1,1,1,1,0,1,380.8149
Male,Grade 10,0,0,0,0,0,0,0,0,438.1649
Male,Grade 10,0,0,0,0,0,1,0,0,411.1067
Male,Grade 10,0,0,1,1,1,0,0,0,425.4456
Male,Grade 10,NA,NA,NA,NA,NA,NA,NA,NA,442.4803
Male,Grade 11,1,1,0,0,1,1,1,1,429.1912
Male,Grade 12,0,0,1,0,1,0,0,0,421.729
Male,Grade 10,1,1,1,1,1,1,1,0,473.2875
Male,Grade 10,1,0,1,1,1,1,1,0,489.648
Male,Grade 10,1,0,1,1,1,1,1,0,341.6302
Male,Grade 10,1,1,0,0,0,0,0,1,467.49
Female,Grade 10,1,1,1,1,1,1,1,1,444.9451
Male,Grade 10,0,0,1,0,1,1,0,0,394.3923
Male,Grade 10,NA,NA,NA,NA,NA,NA,NA,NA,443.6355
Male,Grade 10,1,1,1,1,1,1,1,1,463.2551
Male,Grade 10,1,1,0,0,0,1,0,0,396.5916
Male,Grade 10,1,1,0,1,1,1,0,1,404.0893
Male,Grade 10,0,1,1,1,1,0,1,0,335.6844
Male,Grade 10,1,1,1,0,1,1,1,1,430.1496
Male,Grade 10,1,1,1,0,1,0,0,0,443.3047
Male,Grade 10,1,1,1,1,1,1,1,1,442.1406
Male,Grade 10,1,0,0,0,0,1,0,0,375.7713
Female,Grade 10,1,1,1,1,1,1,1,1,476.2783
Male,Grade 10,1,1,1,1,1,0,0,0,466.9342
Male,Grade 10,1,1,1,1,1,1,1,1,399.0606
Male,Grade 10,1,1,1,1,0,0,1,0,372.8627
Male,Grade 10,1,1,1,1,1,1,1,1,466.7465
Male,Grade 10,1,1,1,0,1,1,1,1,410.0911
Female,Grade 10,1,1,1,1,1,1,1,1,497.1766
Male,Grade 10,1,1,1,1,1,1,1,1,496.2915
Male,Grade 10,0,0,1,1,1,0,0,0,431.6944
Female,Grade 10,1,1,1,1,1,1,1,1,411.8846
Male,Grade 10,1,1,1,1,1,1,0,0,393.1436
Male,Grade 10,1,1,1,1,1,NA,NA,1,341.8743
Male,Grade 10,1,1,1,1,1,1,0,1,436.1323
Male,Grade 10,1,1,1,1,1,1,1,0,456.4202
Male,Grade 10,0,0,1,1,1,0,0,1,442.4164
Male,Grade 10,0,0,1,0,1,1,0,0,447.1946
Male,Grade 10,0,0,1,1,1,1,0,0,563.5346
Male,Grade 10,1,1,1,1,1,0,0,0,412.7445
Male,Grade 10,0,0,1,1,1,1,1,1,391.7174
Male,Grade 10,0,1,1,0,1,0,0,0,441.4014
Male,Grade 10,1,1,1,0,1,1,1,0,383.8735
Male,Grade 10,0,0,0,0,0,1,0,0,431.3761
Male,Grade 10,1,1,1,1,1,1,0,0,394.3543
Male,Grade 10,1,0,1,1,1,1,1,0,409.9322
Female,Grade 9,0,1,1,0,1,1,0,1,314.0635
Female,Grade 9,0,1,1,0,1,1,0,0,417.9757
Female,Grade 9,1,1,1,1,1,1,1,0,354.7363
Female,Grade 9,0,0,1,1,1,1,0,0,323.8501
Female,Grade 9,1,0,1,1,1,1,1,0,349.1431
Female,Grade 9,1,1,1,1,1,1,1,0,357.0665
Male,Grade 9,0,1,1,1,1,1,0,0,334.439
Female,Grade 9,1,1,1,0,1,1,0,1,290.4304
Male,Grade 9,1,1,1,1,1,1,1,0,262.8227
Male,Grade 9,0,0,0,1,1,1,1,0,307.8399
Male,Grade 9,1,1,0,0,0,0,0,1,391.3113
Male,Grade 9,1,0,0,0,0,0,1,0,391.3163
Male,Grade 9,NA,NA,NA,NA,NA,NA,NA,NA,354.3756
Male,Grade 9,1,0,1,0,1,0,0,0,238.6932
Male,Grade 9,1,1,1,1,1,1,1,1,292.5696
Male,Grade 9,0,1,1,1,1,1,1,1,353.2788
Male,Grade 9,1,0,1,1,1,1,1,1,321.5924
Male,Grade 9,1,1,1,1,1,1,1,0,336.3832
Male,Grade 9,1,1,1,1,1,1,1,0,362.4642
Male,Grade 9,1,1,1,1,1,1,0,1,397.118
Female,Grade 10,1,1,1,1,1,1,1,1,446.4019
Female,Grade 10,1,0,1,0,0,0,0,0,328.6292
Female,Grade 10,1,1,1,1,1,1,0,0,390.4292
Female,Grade 10,1,1,1,1,1,1,0,0,405.5134
Female,Grade 10,1,1,1,1,1,1,0,0,402.345
Female,Grade 10,1,1,1,1,1,1,1,0,396.4657
Female,Grade 10,1,1,1,1,1,1,0,1,468.8724
Male,Grade 10,1,1,1,0,0,1,0,0,372.7084
Male,Grade 10,0,0,1,1,0,0,0,0,458.5678
Male,Grade 10,1,1,1,1,1,1,1,0,411.2697
Male,Grade 10,0,0,1,0,1,1,1,0,370.3684
Male,Grade 10,1,1,1,1,1,1,0,1,371.3538
Male,Grade 10,0,0,0,0,0,1,1,1,364.7872
Male,Grade 11,1,1,1,1,1,1,1,1,413.8156
Female,Grade 9,0,0,NA,NA,NA,0,NA,NA,489.6896
Female,Grade 9,0,0,0,0,0,0,0,0,377.7852
Female,Grade 9,1,1,0,0,1,0,1,1,440.4799
Female,Grade 9,NA,NA,NA,1,NA,NA,NA,NA,321.5225
Female,Grade 9,1,1,1,1,1,1,0,NA,350.8989
Male,Grade 9,1,1,1,1,1,1,1,1,275.3498
Male,Grade 9,1,1,1,1,1,1,1,1,312.6669
Male,Grade 9,1,1,1,1,1,1,NA,1,335.6686
Male,Grade 9,0,1,0,0,1,0,0,1,281.3517
Female,Grade 10,1,1,1,1,1,1,0,0,469.5056
Female,Grade 10,0,0,1,1,1,1,0,1,406.4972
Female,Grade 10,1,1,1,1,1,1,1,1,416.0499
Female,Grade 10,1,1,1,0,0,1,1,1,353.0764
Female,Grade 10,1,1,1,1,1,1,0,1,473.0311
Female,Grade 10,1,1,1,1,1,1,1,1,406.3429
Female,Grade 10,1,1,NA,1,1,1,1,0,414.8209
Female,Grade 10,1,1,1,1,1,1,1,1,428.3775
Female,Grade 10,1,1,1,1,1,1,1,1,316.7947
Female,Grade 10,0,0,1,0,1,1,0,1,340.1293
Female,Grade 10,NA,1,0,1,1,1,1,1,412.8734
Female,Grade 10,1,1,0,1,0,1,0,0,407.8375
Female,Grade 10,0,0,0,0,1,1,0,1,410.1857
Female,Grade 10,1,1,1,1,1,1,1,1,400.8895
Female,Grade 10,1,1,1,1,1,1,1,1,412.4661
Female,Grade 10,0,0,1,0,1,0,0,0,326.652
Female,Grade 10,0,0,1,1,1,1,1,0,448.9554
Female,Grade 10,1,1,1,1,1,1,0,1,334.0238
Female,Grade 10,1,1,1,1,0,1,1,1,408.891
Male,Grade 10,1,1,1,1,1,1,1,0,365.8328
Male,Grade 10,0,1,1,1,1,1,1,0,389.5675
Male,Grade 10,1,1,1,1,1,1,1,1,417.0921
Male,Grade 10,1,1,1,1,1,1,0,0,426.5642
Male,Grade 10,1,1,1,1,1,0,0,0,444.4241
Male,Grade 10,1,1,1,1,1,1,1,1,399.4839
Male,Grade 10,1,1,1,1,1,NA,NA,NA,335.2851
Male,Grade 10,1,1,1,0,1,1,0,1,334.2188
Male,Grade 10,1,0,0,1,0,1,0,1,335.833
Male,Grade 10,1,1,1,1,1,1,0,0,464.1227
Female,Grade 11,1,1,1,0,1,1,0,0,406.6299
Female,Grade 9,1,1,1,1,1,1,0,0,453.3257
Female,Grade 9,1,1,1,1,0,1,0,1,458.3253
Female,Grade 9,1,0,1,1,1,1,1,1,379.9194
Female,Grade 9,1,1,1,1,1,1,0,0,373.8518
Female,Grade 9,1,1,1,1,1,1,1,1,304.4426
Female,Grade 9,1,1,1,1,1,1,1,1,352.4422
Male,Grade 9,1,1,1,1,1,1,1,1,469.6026
Male,Grade 9,1,1,1,1,1,1,1,1,390.4381
Male,Grade 9,1,1,1,1,1,1,1,0,466.7087
Male,Grade 9,1,1,1,1,1,1,1,1,474.2586
Male,Grade 9,0,1,1,1,1,1,0,0,480.6817
Male,Grade 9,1,0,1,0,1,0,0,0,392.5271
Male,Grade 9,1,1,1,1,1,1,0,0,341.5864
Male,Grade 9,1,0,1,1,1,0,0,0,371.0407
Male,Grade 9,1,1,1,1,1,0,0,1,385.9323
Male,Grade 9,1,1,1,1,1,1,0,0,335.2555
Male,Grade 9,0,1,1,1,1,0,0,0,252.2537
Male,Grade 9,1,1,1,1,1,0,0,1,352.0174
Male,Grade 9,1,0,0,0,0,0,1,0,315.2343
Male,Grade 9,1,1,1,1,1,1,0,1,397.3589
Female,Grade 10,1,1,0,0,1,0,0,0,385.8681
Female,Grade 10,1,1,1,1,1,1,1,0,395.099
Female,Grade 10,1,0,1,1,1,1,0,0,461.2739
Female,Grade 10,0,0,1,1,1,1,0,1,455.6542
Female,Grade 10,1,0,1,1,1,1,0,0,399.99
Female,Grade 10,1,1,1,1,1,1,0,0,465.3048
Female,Grade 10,1,1,1,1,1,1,0,0,416.1135
Female,Grade 10,1,1,0,0,1,0,0,0,371.7012
Female,Grade 10,1,1,1,1,1,0,0,0,372.0101
Male,Grade 10,1,1,1,1,1,1,1,1,408.3633
Male,Grade 10,0,0,1,0,1,1,0,1,502.5399
Male,Grade 10,1,1,1,1,1,1,1,1,448.3018
Male,Grade 10,1,1,1,1,1,1,0,1,522.7253
Male,Grade 10,1,1,0,1,1,1,1,0,388.4057
Male,Grade 10,1,1,1,1,1,1,1,0,342.5607
Male,Grade 9,0,0,0,0,0,0,0,0,359.096
Male,Grade 9,0,0,1,0,0,1,0,0,413.1629
Male,Grade 9,1,1,0,1,0,0,1,1,334.6109
Male,Grade 9,0,0,0,1,1,0,0,0,333.6868
Male,Grade 9,1,0,0,1,1,0,0,0,365.6178
Male,Grade 9,1,1,0,1,1,0,1,0,382.9267
Male,Grade 9,0,0,1,0,1,1,1,0,336.645
Male,Grade 9,0,1,0,1,1,1,1,0,354.1463
Male,Grade 9,1,0,1,1,1,0,0,1,383.932
Male,Grade 9,1,0,0,0,1,1,0,0,355.1434
Male,Grade 9,0,0,1,1,1,1,0,1,446.8799
Female,Grade 10,1,1,0,0,0,0,0,0,425.3935
Female,Grade 10,1,1,0,1,1,0,0,1,442.8493
Female,Grade 10,0,0,0,0,1,0,1,0,370.7701
Female,Grade 10,1,1,1,0,1,1,1,1,401.1344
Male,Grade 10,0,1,0,1,1,0,0,0,370.4997
Male,Grade 10,1,1,1,1,1,1,0,0,465.5662
Male,Grade 10,1,1,1,1,1,0,1,0,491.5451
Male,Grade 10,1,1,1,1,1,0,1,0,371.7582
Male,Grade 10,1,1,0,0,0,0,0,0,365.2481
Male,Grade 10,0,0,0,0,0,1,0,1,333.2072
Male,Grade 10,0,0,0,0,1,0,0,0,357.7165
Male,Grade 10,1,0,1,1,1,1,1,1,353.7898
Male,Grade 10,1,1,1,1,1,0,0,0,404.0449
Male,Grade 10,1,1,1,1,1,1,1,1,349.8817
Male,Grade 10,1,0,1,0,1,1,0,0,311.0969
Male,Grade 10,1,1,1,1,1,1,1,1,401.2939
Male,Grade 10,1,0,1,1,1,1,0,0,392.4906
Male,Grade 10,1,0,1,1,1,1,1,0,437.6187
Male,Grade 10,1,1,1,1,1,0,1,0,347.249
Male,Grade 10,1,1,1,NA,NA,NA,1,NA,252.9009
Male,Grade 10,0,0,0,0,0,1,0,0,389.9153
Female,Grade 9,1,0,1,1,1,1,0,1,520.9926
Female,Grade 9,1,1,1,1,1,1,1,1,598.4776
Female,Grade 9,0,1,0,1,0,0,1,NA,528.2399
Female,Grade 9,1,1,1,1,1,1,1,1,570.8392
Male,Grade 9,1,1,1,1,1,1,1,0,531.6214
Female,Grade 10,1,1,1,1,1,1,1,0,613.7454
Female,Grade 10,1,1,1,0,1,1,1,0,599.9705
Female,Grade 10,0,0,1,1,1,1,0,0,523.363
Female,Grade 10,0,1,1,0,1,1,0,0,503.8744
Female,Grade 10,1,1,1,1,1,1,1,1,490.2321
Female,Grade 10,1,1,1,1,1,1,0,1,544.7553
Female,Grade 10,1,1,1,1,1,1,1,1,584.3017
Female,Grade 10,1,1,1,1,1,1,1,1,453.463
Female,Grade 10,0,1,1,1,1,1,0,0,529.0791
Female,Grade 10,1,1,1,1,1,1,1,1,531.4354
Female,Grade 10,1,1,1,1,1,1,0,1,558.9177
Female,Grade 10,1,1,1,1,1,1,0,1,591.3812
Female,Grade 10,1,1,1,0,1,1,0,0,486.2246
Female,Grade 10,1,1,1,1,1,1,1,1,593.7097
Female,Grade 10,1,1,1,1,1,1,1,1,568.6853
Female,Grade 10,1,1,1,1,1,1,1,1,575.3941
Female,Grade 10,1,1,1,1,1,1,1,1,615.0967
Female,Grade 10,1,1,1,1,1,1,0,0,521.6731
Female,Grade 10,1,1,1,1,1,1,1,1,638.8426
Female,Grade 10,1,1,1,1,1,1,1,1,586.8431
Female,Grade 10,0,0,1,0,0,1,1,1,522.5069
Female,Grade 10,0,1,1,1,1,1,1,1,565.82
Female,Grade 10,1,1,1,1,1,1,0,0,535.2923
Female,Grade 10,1,1,1,1,1,1,1,0,459.0298
Female,Grade 10,1,0,1,1,NA,1,1,1,565.3415
Male,Grade 10,1,1,1,1,1,1,0,0,576.7495
Male,Grade 10,1,1,1,1,1,1,1,1,506.2794
Male,Grade 10,1,1,1,1,1,1,1,0,585.1767
Male,Grade 10,1,0,1,1,1,1,1,0,549.3624
Male,Grade 10,1,1,1,1,1,1,1,1,556.1476
Male,Grade 10,1,1,1,1,1,0,0,1,557.5306
Male,Grade 10,1,1,1,1,1,1,0,0,516.1127
Male,Grade 10,1,1,1,0,1,1,1,1,458.8703
Male,Grade 10,1,1,1,0,1,1,0,0,537.0517
Male,Grade 10,1,1,1,1,1,1,0,1,552.0133
Male,Grade 10,1,1,1,1,1,1,0,0,514.6814
Female,Grade 9,1,1,1,1,1,1,0,0,439.1606
Female,Grade 9,0,0,1,1,1,0,0,0,277.4956
Female,Grade 9,1,1,1,0,1,1,0,0,492.0191
Female,Grade 9,1,1,1,1,1,1,0,0,518.4587
Female,Grade 9,1,1,1,1,1,1,1,1,453.573
Male,Grade 9,1,1,0,0,1,0,0,0,489.3226
Male,Grade 9,0,1,1,0,1,1,1,0,365.6678
Female,Grade 10,1,0,1,1,1,1,1,1,451.0346
Female,Grade 10,1,1,1,1,1,1,1,0,513.5995
Female,Grade 10,0,1,0,0,0,1,0,0,525.6812
Female,Grade 10,1,1,1,1,1,1,0,0,466.059
Female,Grade 10,0,0,1,1,0,1,0,1,387.7267
Female,Grade 10,0,0,1,1,1,1,0,0,509.731
Female,Grade 10,1,1,0,1,1,0,0,0,445.9431
Female,Grade 10,1,0,1,1,1,1,0,0,438.7598
Female,Grade 10,1,1,1,1,1,1,1,0,491.3929
Female,Grade 10,1,1,1,1,1,0,0,0,496.5871
Female,Grade 10,1,1,1,1,1,1,1,0,441.4428
Female,Grade 10,1,0,1,1,1,1,0,0,482.5107
Female,Grade 10,1,1,1,1,1,1,1,1,492.6903
Female,Grade 10,1,1,1,1,0,NA,1,0,500.2619
Female,Grade 10,0,1,1,1,1,1,1,0,475.5533
Female,Grade 10,1,1,1,1,1,1,0,1,494.2647
Female,Grade 10,1,1,1,1,1,1,1,1,420.5873
Female,Grade 10,1,1,1,0,1,1,0,1,401.3856
Female,Grade 10,1,1,1,1,1,1,1,0,485.1191
Male,Grade 10,0,1,1,1,1,1,0,0,493.1011
Male,Grade 10,1,0,1,1,1,1,1,0,429.6497
Male,Grade 10,1,1,1,1,1,1,1,0,519.5308
Male,Grade 10,1,1,1,1,1,1,0,0,414.4077
Male,Grade 10,1,1,1,1,1,1,0,1,444.9613
Male,Grade 10,1,0,1,0,1,1,0,0,488.8693
Male,Grade 10,0,0,1,1,1,1,0,0,363.1905
Male,Grade 10,1,1,0,1,1,1,1,1,396.7455
Male,Grade 10,1,1,1,1,1,1,1,0,497.4572
Male,Grade 10,1,0,0,1,1,1,0,0,399.353
Male,Grade 10,0,1,1,1,1,1,0,0,370.1247
Female,Grade 11,0,0,1,1,1,1,0,0,442.3604
Female,Grade 11,0,0,1,1,0,0,0,0,495.6889
Male,Grade 11,0,0,1,0,0,1,0,0,393.6672
Male,Grade 9,1,1,NA,1,0,0,0,1,389.4403
Male,Grade 9,1,1,1,1,1,1,1,1,326.66
Male,Grade 9,NA,NA,NA,NA,NA,NA,NA,NA,332.9927
Male,Grade 9,1,1,1,1,1,1,1,1,367.7608
Female,Grade 9,1,0,1,1,1,1,0,1,351.5178
Female,Grade 9,1,1,1,1,1,1,1,1,401.686
Male,Grade 10,1,1,1,1,1,1,0,0,370.384
Male,Grade 10,1,1,1,1,1,1,1,1,423.1243
Male,Grade 10,1,0,1,0,1,1,1,0,448.3724
Female,Grade 10,0,1,0,0,0,1,0,0,391.5354
Male,Grade 10,1,1,1,1,1,1,1,0,344.6444
Male,Grade 10,0,0,1,1,1,1,1,0,379.9833
Male,Grade 10,1,0,0,0,1,0,1,0,341.925
Male,Grade 10,0,0,1,1,1,1,0,0,345.4827
Male,Grade 10,0,1,0,1,1,0,0,0,428.5466
Male,Grade 10,1,0,1,0,1,1,1,0,372.255
Female,Grade 10,0,0,1,1,1,1,1,1,364.0231
Female,Grade 10,1,0,1,1,1,1,0,1,388.7906
Male,Grade 10,1,1,1,1,1,1,0,1,426.1425
Male,Grade 10,0,0,1,1,1,1,0,0,459.3056
Female,Grade 10,1,1,1,1,1,1,1,1,368.6763
Female,Grade 10,1,1,1,1,1,1,1,1,328.1187
Female,Grade 10,1,0,1,1,1,1,1,1,452.9204
Female,Grade 10,0,1,0,1,0,1,0,1,366.935
Female,Grade 10,1,1,1,1,0,1,0,0,418.2527
Female,Grade 10,0,0,0,1,1,1,1,1,377.5237
Male,Grade 10,1,1,1,1,1,1,1,1,230.2217
Male,Grade 10,1,1,1,1,1,1,1,0,409.2325
Female,Grade 10,0,1,1,0,0,1,1,0,428.7522
Male,Grade 10,1,1,1,1,0,1,1,1,368.9633
Female,Grade 8,0,0,0,0,0,1,0,1,362.3553
Female,Grade 8,0,0,0,0,0,1,0,1,394.2824
Female,Grade 9,0,0,1,0,1,1,1,1,451.4752
Male,Grade 9,1,1,1,1,0,1,1,1,417.0634
Male,Grade 9,1,0,1,1,1,1,1,0,426.9771
Female,Grade 10,1,1,1,1,1,1,0,0,423.0257
Female,Grade 10,1,1,1,0,1,1,0,0,501.2318
Female,Grade 10,0,0,1,0,1,1,0,0,473.9865
Female,Grade 10,1,0,1,1,1,1,0,0,519.1375
Female,Grade 10,1,1,1,1,1,1,1,1,465.9313
Female,Grade 10,1,1,1,1,1,1,1,1,491.3102
Female,Grade 10,1,1,1,1,1,1,0,1,395.4477
Female,Grade 10,1,1,1,0,0,1,0,0,463.2502
Female,Grade 10,0,0,1,1,1,1,0,1,529.24
Female,Grade 10,1,1,1,0,0,1,0,0,448.369
Female,Grade 10,1,1,1,1,1,1,0,0,412.3916
Female,Grade 10,NA,1,1,1,1,1,0,1,479.3867
Female,Grade 10,1,1,1,1,1,1,0,0,485.4382
Female,Grade 10,1,0,1,1,1,1,0,0,433.8368
Female,Grade 10,1,1,1,1,1,1,1,1,434.0987
Female,Grade 10,1,1,1,0,1,1,0,0,507.3755
Female,Grade 10,0,0,1,1,1,1,1,0,458.9561
Male,Grade 10,1,1,1,1,1,1,1,1,443.9966
Male,Grade 10,1,1,1,1,1,1,1,1,484.1814
Female,Grade 10,1,1,1,1,1,1,1,0,449.2443
Male,Grade 10,1,0,1,1,1,0,0,0,433.2956
Male,Grade 10,0,1,1,1,1,1,1,0,476.99
Male,Grade 10,1,1,1,1,1,1,0,1,448.088
Male,Grade 10,0,0,0,0,0,0,0,0,388.4482
Male,Grade 10,1,0,1,1,1,1,1,0,480.2663
Male,Grade 10,1,1,1,1,1,1,1,1,417.3466
Male,Grade 10,1,1,1,1,1,1,1,1,490.46
Male,Grade 10,1,1,1,1,1,1,NA,1,373.778
Male,Grade 10,1,1,1,0,1,1,0,1,459.7376
Male,Grade 10,0,0,1,0,1,1,0,0,502.0958
Male,Grade 10,1,1,1,1,1,1,1,1,490.6758
Male,Grade 10,0,0,0,0,0,1,0,1,375.6787
Male,Grade 10,1,1,1,1,1,1,0,1,423.5809
Male,Grade 10,1,1,1,1,1,1,1,0,501.9636
Female,Grade 9,1,0,1,1,1,1,0,1,494.6017
Male,Grade 9,1,0,1,1,1,1,1,0,422.2953
Female,Grade 10,1,1,1,1,1,1,0,0,493.1773
Female,Grade 10,1,1,1,1,1,1,0,1,437.2274
Female,Grade 10,1,1,1,1,1,1,1,1,481.5637
Female,Grade 10,1,1,1,1,1,1,1,1,532.1141
Female,Grade 10,1,1,1,1,1,1,1,0,564.2695
Female,Grade 10,1,1,1,1,1,1,0,0,563.7355
Female,Grade 10,1,1,1,1,1,1,1,1,503.4307
Female,Grade 10,1,1,1,1,1,1,0,0,587.5942
Female,Grade 10,1,1,1,1,1,1,0,0,529.0413
Female,Grade 10,1,1,1,1,1,1,1,1,491.7799
Female,Grade 10,1,1,1,1,1,1,1,1,523.9288
Female,Grade 10,1,1,1,1,1,1,0,0,509.9071
Female,Grade 10,1,1,1,1,1,1,0,1,460.4172
Female,Grade 10,1,1,1,1,1,1,1,1,521.2183
Female,Grade 10,1,1,1,1,1,1,0,0,524.8564
Female,Grade 10,1,1,1,1,1,1,0,0,524.9041
Female,Grade 10,1,1,1,1,1,1,1,0,561.8489
Female,Grade 10,1,1,1,1,1,0,0,0,500.0385
Female,Grade 10,1,1,1,1,1,1,1,1,529.474
Male,Grade 10,1,1,1,1,1,1,1,0,463.232
Male,Grade 10,0,1,1,1,0,1,0,0,465.5973
Male,Grade 10,0,0,1,1,1,1,0,1,445.1187
Male,Grade 10,1,1,1,1,1,1,0,0,506.7293
Male,Grade 10,1,1,1,0,1,1,1,1,527.2001
Male,Grade 10,1,1,1,1,1,1,1,1,558.9672
Male,Grade 10,1,1,1,1,1,1,1,0,502.6892
Male,Grade 10,1,1,1,1,1,1,1,1,535.8957
Male,Grade 10,1,1,1,1,1,1,1,1,492.1643
Male,Grade 10,1,0,1,1,1,1,0,0,480.3386
Male,Grade 10,1,1,1,1,1,1,0,0,582.4699
Male,Grade 10,1,1,1,1,0,1,0,0,521.9912
Male,Grade 10,1,1,1,1,1,1,1,1,568.8602
Male,Grade 10,1,0,1,1,1,1,1,0,457.5337
Male,Grade 10,1,1,1,1,1,1,0,0,460.9663
Male,Grade 10,1,1,1,1,1,1,0,1,527.2206
Male,Grade 10,1,1,1,0,1,1,1,1,490.9053
Male,Grade 10,1,1,1,1,1,1,0,1,466.724
Male,Grade 10,1,1,1,1,1,1,1,0,570.2044
Male,Grade 10,1,1,1,1,1,1,0,0,512.6536
Female,Grade 9,1,1,1,1,1,1,0,1,449.4188
Male,Grade 9,1,1,1,1,1,1,1,1,427.8194
Male,Grade 9,0,0,1,1,1,1,0,0,437.5289
Female,Grade 10,0,0,0,1,1,1,0,0,492.4176
Female,Grade 10,1,1,1,1,1,1,1,1,476.7002
Female,Grade 10,1,1,1,1,1,1,1,0,459.6172
Female,Grade 10,1,0,1,1,1,1,1,0,423.3646
Female,Grade 10,0,0,1,0,1,1,0,0,392.4563
Female,Grade 10,1,1,1,1,1,1,0,0,450.3349
Female,Grade 10,1,1,1,1,1,1,0,0,453.8049
Female,Grade 10,1,1,1,1,1,1,0,0,433.1642
Female,Grade 10,1,1,1,1,1,1,1,1,483.7865
Female,Grade 10,1,1,1,1,1,1,0,1,505.0826
Female,Grade 10,1,0,1,1,1,1,0,0,435.5823
Female,Grade 10,1,1,1,1,1,1,NA,NA,409.8996
Female,Grade 10,1,1,1,1,1,1,0,0,479.6336
Female,Grade 10,1,1,1,1,1,1,0,NA,378.8753
Female,Grade 10,1,1,1,1,1,1,0,1,449.8012
Female,Grade 10,1,1,1,1,1,1,1,1,504.2798
Female,Grade 10,0,0,1,0,1,1,0,1,472.571
Female,Grade 10,1,1,1,1,NA,1,1,1,385.1469
Female,Grade 10,1,1,1,1,1,1,0,0,361.8007
Female,Grade 10,1,1,1,1,1,1,0,0,438.2411
Female,Grade 10,1,1,1,1,1,1,0,0,411.5482
Female,Grade 10,1,1,1,1,1,1,1,1,500.2908
Male,Grade 10,1,1,1,1,1,1,1,0,396.367
Male,Grade 10,0,0,0,1,1,1,0,0,445.3581
Male,Grade 10,0,0,1,0,1,1,0,0,471.6229
Male,Grade 10,1,1,1,1,0,1,1,0,471.9968
Male,Grade 10,0,0,1,0,1,1,0,0,466.4778
Male,Grade 10,1,0,1,1,1,1,1,1,543.2498
Male,Grade 10,1,1,1,1,0,1,0,0,455.8782
Male,Grade 10,1,1,1,1,1,1,0,0,516.9909
Male,Grade 10,1,1,1,1,1,1,0,1,409.4339
Male,Grade 10,1,1,1,1,1,0,0,0,396.684
Male,Grade 10,1,1,1,1,1,1,0,0,479.2542
Male,Grade 10,1,1,1,1,1,1,1,1,495.6127
Male,Grade 10,1,1,1,0,1,1,0,0,459.8017
Female,Grade 11,1,1,1,1,1,1,1,1,518.2793
Male,Grade 11,0,0,1,1,0,1,0,0,413.6639
Female,Grade 9,0,1,0,0,0,0,1,1,423.3496
Male,Grade 9,1,1,1,1,1,1,1,1,378.1351
Male,Grade 9,1,1,1,1,1,1,1,1,387.1306
Female,Grade 10,1,1,1,0,1,1,1,0,543.9163
Female,Grade 10,1,1,1,1,1,1,0,0,464.0725
Female,Grade 10,1,1,1,1,1,1,0,0,498.8662
Male,Grade 10,1,1,1,1,1,1,1,0,495.0402
Female,Grade 10,1,1,1,1,1,1,0,1,471.9341
Male,Grade 10,1,1,1,1,1,1,1,1,484.7568
Female,Grade 10,1,1,1,1,1,1,0,1,514.4027
Female,Grade 10,1,1,1,0,1,1,0,0,480.8534
Female,Grade 10,0,0,1,1,1,1,0,0,479.4355
Female,Grade 10,0,0,1,1,1,1,0,0,485.7945
Female,Grade 10,1,1,1,1,1,1,0,0,451.6838
Female,Grade 10,1,1,0,1,1,1,0,0,475.0537
Female,Grade 10,1,1,1,1,1,1,1,1,435.112
Female,Grade 10,1,1,1,1,1,1,1,1,467.5679
Female,Grade 10,1,1,1,1,1,1,0,1,473.6975
Female,Grade 10,1,1,1,1,1,1,1,1,488.7717
Female,Grade 10,1,1,1,1,1,1,0,0,477.379
Female,Grade 10,1,1,1,1,1,1,1,1,430.1047
Female,Grade 10,1,1,1,0,1,1,0,0,486.5412
Female,Grade 10,1,1,1,1,1,1,0,0,451.4939
Female,Grade 10,1,1,1,1,1,1,1,1,426.3457
Female,Grade 10,1,1,1,1,1,1,0,0,443.2181
Female,Grade 10,1,1,1,1,1,1,0,0,446.6636
Male,Grade 10,1,1,1,1,1,1,0,0,500.2009
Female,Grade 10,1,1,1,1,1,1,0,1,457.6785
Male,Grade 10,1,1,1,1,1,1,1,1,492.8487
Male,Grade 10,1,0,1,1,1,1,0,1,433.7118
Male,Grade 10,0,0,1,1,1,1,1,0,448.0166
Male,Grade 10,0,0,1,1,1,1,0,1,489.643
Male,Grade 10,1,1,1,1,1,1,0,1,509.5125
Male,Grade 10,1,1,1,1,1,1,1,0,443.3029
Male,Grade 10,1,1,1,1,1,1,1,0,539.7205
Male,Grade 10,1,1,1,1,1,1,1,1,501.1816
Male,Grade 10,1,1,1,0,1,1,0,0,463.4311
Male,Grade 10,1,1,1,1,1,0,0,1,449.7963
Male,Grade 10,1,1,1,1,1,1,0,1,449.3229
Male,Grade 10,1,1,1,0,1,1,1,0,455.9073
Male,Grade 10,1,1,1,1,1,1,0,1,420.6097
Male,Grade 8,0,0,1,0,1,1,1,1,322.6965
Female,Grade 7,0,0,0,0,1,0,0,0,302.3394
Female,Grade 8,1,1,1,1,1,1,1,1,367.354
Female,Grade 8,1,1,0,0,1,1,1,1,329.3047
Female,Grade 8,1,1,1,0,0,1,1,0,411.3982
Female,Grade 8,0,0,0,1,1,1,1,1,306.122
